dataset,network_seed,row_position,subject_id,item_1,item_2,pair_accuracy,error_proportion,displayed_as_error
2104,2104,35,40,D,E,0,1,true
2104,2104,35,40,D,F,1,0,false
2104,2104,35,40,D,G,1,0,false
2104,2104,35,40,D,H,0.8,0.2,false
2104,2104,35,40,E,F,1,0,false
2104,2104,35,40,E,G,1,0,false
2104,2104,35,40,E,H,1,0,false
2104,2104,35,40,F,G,0,1,true
2104,2104,35,40,F,H,0,1,true
2104,2104,35,40,G,H,0,1,true
2104,2104,36,41,A,B,0.9,0.1,false
2104,2104,36,41,A,C,1,0,false
2104,2104,36,41,A,D,1,0,false
2104,2104,36,41,A,E,1,0,false
2104,2104,36,41,A,F,1,0,false
2104,2104,36,41,A,G,1,0,false
2104,2104,36,41,A,H,1,0,false
2104,2104,36,41,B,C,0.7,0.3,false
2104,2104,36,41,B,D,1,0,false
2104,2104,36,41,B,E,1,0,false
2104,2104,36,41,B,F,1,0,false
2104,2104,36,41,B,G,1,0,false
2104,2104,36,41,B,H,1,0,false
2104,2104,36,41,C,D,0.6,0.4,false
2104,2104,36,41,C,E,0.7,0.3,false
2104,2104,36,41,C,F,1,0,false
2104,2104,36,41,C,G,1,0,false
2104,2104,36,41,C,H,1,0,false
2104,2104,36,41,D,E,0.3,0.7,true
2104,2104,36,41,D,F,1,0,false
2104,2104,36,41,D,G,1,0,false
2104,2104,36,41,D,H,1,0,false
2104,2104,36,41,E,F,1,0,false
2104,2104,36,41,E,G,1,0,false
2104,2104,36,41,E,H,1,0,false
2104,2104,36,41,F,G,1,0,false
2104,2104,36,41,F,H,0.6,0.4,false
2104,2104,36,41,G,H,0,1,true
2104,2104,37,42,A,B,0.6,0.4,false
2104,2104,37,42,A,C,1,0,false
2104,2104,37,42,A,D,0.9,0.1,false
2104,2104,37,42,A,E,1,0,false
2104,2104,37,42,A,F,0.9,0.1,false
2104,2104,37,42,A,G,1,0,false
2104,2104,37,42,A,H,1,0,false
2104,2104,37,42,B,C,1,0,false
2104,2104,37,42,B,D,0.9,0.1,false
2104,2104,37,42,B,E,1,0,false
2104,2104,37,42,B,F,1,0,false
2104,2104,37,42,B,G,1,0,false
2104,2104,37,42,B,H,1,0,false
2104,2104,37,42,C,D,0.1,0.9,true
2104,2104,37,42,C,E,1,0,false
2104,2104,37,42,C,F,0.1,0.9,true
2104,2104,37,42,C,G,1,0,false
2104,2104,37,42,C,H,1,0,false
2104,2104,37,42,D,E,1,0,false
2104,2104,37,42,D,F,0.8,0.2,false
2104,2104,37,42,D,G,1,0,false
2104,2104,37,42,D,H,1,0,false
2104,2104,37,42,E,F,0,1,true
2104,2104,37,42,E,G,1,0,false
2104,2104,37,42,E,H,1,0,false
2104,2104,37,42,F,G,1,0,false
2104,2104,37,42,F,H,1,0,false
2104,2104,37,42,G,H,0.2,0.8,true
2104,2104,38,43,A,B,0,1,true
2104,2104,38,43,A,C,0,1,true
2104,2104,38,43,A,D,0,1,true
2104,2104,38,43,A,E,0.3,0.7,true
2104,2104,38,43,A,F,0.7,0.3,false
2104,2104,38,43,A,G,1,0,false
2104,2104,38,43,A,H,0.8,0.2,false
2104,2104,38,43,B,C,1,0,false
2104,2104,38,43,B,D,1,0,false
2104,2104,38,43,B,E,1,0,false
2104,2104,38,43,B,F,1,0,false
2104,2104,38,43,B,G,1,0,false
2104,2104,38,43,B,H,1,0,false
2104,2104,38,43,C,D,1,0,false
2104,2104,38,43,C,E,1,0,false
2104,2104,38,43,C,F,1,0,false
2104,2104,38,43,C,G,1,0,false
2104,2104,38,43,C,H,1,0,false
2104,2104,38,43,D,E,0.6,0.4,false
2104,2104,38,43,D,F,1,0,false
2104,2104,38,43,D,G,1,0,false
2104,2104,38,43,D,H,1,0,false
2104,2104,38,43,E,F,1,0,false
2104,2104,38,43,E,G,1,0,false
2104,2104,38,43,E,H,1,0,false
2104,2104,38,43,F,G,1,0,false
2104,2104,38,43,F,H,0.3,0.7,true
2104,2104,38,43,G,H,0,1,true
2104,2104,39,44,A,B,1,0,false
2104,2104,39,44,A,C,1,0,false
2104,2104,39,44,A,D,1,0,false
2104,2104,39,44,A,E,1,0,false
2104,2104,39,44,A,F,1,0,false
2104,2104,39,44,A,G,1,0,false
2104,2104,39,44,A,H,1,0,false
2104,2104,39,44,B,C,0.5,0.5,true
2104,2104,39,44,B,D,0.6,0.4,false
2104,2104,39,44,B,E,1,0,false
2104,2104,39,44,B,F,1,0,false
2104,2104,39,44,B,G,1,0,false
2104,2104,39,44,B,H,1,0,false
2104,2104,39,44,C,D,0.3,0.7,true
2104,2104,39,44,C,E,1,0,false
2104,2104,39,44,C,F,1,0,false
2104,2104,39,44,C,G,1,0,false
2104,2104,39,44,C,H,1,0,false
2104,2104,39,44,D,E,1,0,false
2104,2104,39,44,D,F,1,0,false
2104,2104,39,44,D,G,1,0,false
2104,2104,39,44,D,H,1,0,false
2104,2104,39,44,E,F,0.5,0.5,true
2104,2104,39,44,E,G,0.1,0.9,true
2104,2104,39,44,E,H,1,0,false
2104,2104,39,44,F,G,0.9,0.1,false
2104,2104,39,44,F,H,1,0,false
2104,2104,39,44,G,H,1,0,false
2104,2104,40,45,A,B,0,1,true
2104,2104,40,45,A,C,0,1,true
2104,2104,40,45,A,D,1,0,false
2104,2104,40,45,A,E,0,1,true
2104,2104,40,45,A,F,1,0,false
2104,2104,40,45,A,G,1,0,false
2104,2104,40,45,A,H,1,0,false
2104,2104,40,45,B,C,1,0,false
2104,2104,40,45,B,D,1,0,false
2104,2104,40,45,B,E,1,0,false
2104,2104,40,45,B,F,1,0,false
2104,2104,40,45,B,G,1,0,false
2104,2104,40,45,B,H,1,0,false
2104,2104,40,45,C,D,1,0,false
2104,2104,40,45,C,E,1,0,false
2104,2104,40,45,C,F,1,0,false
2104,2104,40,45,C,G,1,0,false
2104,2104,40,45,C,H,1,0,false
2104,2104,40,45,D,E,0,1,true
2104,2104,40,45,D,F,1,0,false
2104,2104,40,45,D,G,0.4,0.6,true
2104,2104,40,45,D,H,0.6,0.4,false
2104,2104,40,45,E,F,1,0,false
2104,2104,40,45,E,G,1,0,false
2104,2104,40,45,E,H,1,0,false
2104,2104,40,45,F,G,0,1,true
2104,2104,40,45,F,H,0,1,true
2104,2104,40,45,G,H,0.8,0.2,false
2104,2104,41,46,A,B,0,1,true
2104,2104,41,46,A,C,0.9,0.1,false
2104,2104,41,46,A,D,1,0,false
2104,2104,41,46,A,E,0.9,0.1,false
2104,2104,41,46,A,F,1,0,false
2104,2104,41,46,A,G,1,0,false
2104,2104,41,46,A,H,1,0,false
2104,2104,41,46,B,C,1,0,false
2104,2104,41,46,B,D,1,0,false
2104,2104,41,46,B,E,1,0,false
2104,2104,41,46,B,F,1,0,false
2104,2104,41,46,B,G,1,0,false
2104,2104,41,46,B,H,1,0,false
2104,2104,41,46,C,D,1,0,false
2104,2104,41,46,C,E,0.6,0.4,false
2104,2104,41,46,C,F,1,0,false
2104,2104,41,46,C,G,1,0,false
2104,2104,41,46,C,H,0.7,0.3,false
2104,2104,41,46,D,E,0,1,true
2104,2104,41,46,D,F,1,0,false
2104,2104,41,46,D,G,1,0,false
2104,2104,41,46,D,H,0,1,true
2104,2104,41,46,E,F,1,0,false
2104,2104,41,46,E,G,1,0,false
2104,2104,41,46,E,H,0.9,0.1,false
2104,2104,41,46,F,G,1,0,false
2104,2104,41,46,F,H,0,1,true
2104,2104,41,46,G,H,0,1,true
2104,2104,42,47,A,B,0.3,0.7,true
2104,2104,42,47,A,C,1,0,false
2104,2104,42,47,A,D,1,0,false
2104,2104,42,47,A,E,0,1,true
2104,2104,42,47,A,F,1,0,false
2104,2104,42,47,A,G,1,0,false
2104,2104,42,47,A,H,1,0,false
2104,2104,42,47,B,C,1,0,false
2104,2104,42,47,B,D,1,0,false
2104,2104,42,47,B,E,0.1,0.9,true
2104,2104,42,47,B,F,1,0,false
2104,2104,42,47,B,G,1,0,false
2104,2104,42,47,B,H,0.8,0.2,false
2104,2104,42,47,C,D,0.4,0.6,true
2104,2104,42,47,C,E,0,1,true
2104,2104,42,47,C,F,1,0,false
2104,2104,42,47,C,G,1,0,false
2104,2104,42,47,C,H,0.7,0.3,false
2104,2104,42,47,D,E,0,1,true
2104,2104,42,47,D,F,1,0,false
2104,2104,42,47,D,G,1,0,false
2104,2104,42,47,D,H,0.2,0.8,true
2104,2104,42,47,E,F,1,0,false
2104,2104,42,47,E,G,1,0,false
2104,2104,42,47,E,H,1,0,false
2104,2104,42,47,F,G,0.8,0.2,false
2104,2104,42,47,F,H,0,1,true
2104,2104,42,47,G,H,0,1,true
2104,2104,43,48,A,B,1,0,false
2104,2104,43,48,A,C,1,0,false
2104,2104,43,48,A,D,1,0,false
2104,2104,43,48,A,E,1,0,false
2104,2104,43,48,A,F,1,0,false
2104,2104,43,48,A,G,1,0,false
2104,2104,43,48,A,H,1,0,false
2104,2104,43,48,B,C,0.8,0.2,false
2104,2104,43,48,B,D,1,0,false
2104,2104,43,48,B,E,0.9,0.1,false
2104,2104,43,48,B,F,1,0,false
2104,2104,43,48,B,G,1,0,false
2104,2104,43,48,B,H,1,0,false
2104,2104,43,48,C,D,1,0,false
2104,2104,43,48,C,E,0.5,0.5,true
2104,2104,43,48,C,F,1,0,false
2104,2104,43,48,C,G,1,0,false
2104,2104,43,48,C,H,1,0,false
2104,2104,43,48,D,E,0.1,0.9,true
2104,2104,43,48,D,F,1,0,false
2104,2104,43,48,D,G,1,0,false
2104,2104,43,48,D,H,1,0,false
2104,2104,43,48,E,F,1,0,false
2104,2104,43,48,E,G,1,0,false
2104,2104,43,48,E,H,1,0,false
2104,2104,43,48,F,G,0.2,0.8,true
2104,2104,43,48,F,H,0.7,0.3,false
2104,2104,43,48,G,H,1,0,false
2104,2104,44,49,A,B,0,1,true
2104,2104,44,49,A,C,0,1,true
2104,2104,44,49,A,D,0,1,true
2104,2104,44,49,A,E,1,0,false
2104,2104,44,49,A,F,0.8,0.2,false
2104,2104,44,49,A,G,1,0,false
2104,2104,44,49,A,H,1,0,false
2104,2104,44,49,B,C,0.9,0.1,false
2104,2104,44,49,B,D,0.8,0.2,false
2104,2104,44,49,B,E,1,0,false
2104,2104,44,49,B,F,1,0,false
2104,2104,44,49,B,G,1,0,false
2104,2104,44,49,B,H,1,0,false
2104,2104,44,49,C,D,0.4,0.6,true
2104,2104,44,49,C,E,1,0,false
2104,2104,44,49,C,F,1,0,false
2104,2104,44,49,C,G,1,0,false
2104,2104,44,49,C,H,1,0,false
2104,2104,44,49,D,E,1,0,false
2104,2104,44,49,D,F,1,0,false
2104,2104,44,49,D,G,1,0,false
2104,2104,44,49,D,H,1,0,false
2104,2104,44,49,E,F,0,1,true
2104,2104,44,49,E,G,0.7,0.3,false
2104,2104,44,49,E,H,1,0,false
2104,2104,44,49,F,G,1,0,false
2104,2104,44,49,F,H,1,0,false
2104,2104,44,49,G,H,1,0,false
2104,2104,45,50,A,B,0.9,0.1,false
2104,2104,45,50,A,C,0.4,0.6,true
2104,2104,45,50,A,D,0.7,0.3,false
2104,2104,45,50,A,E,1,0,false
2104,2104,45,50,A,F,1,0,false
2104,2104,45,50,A,G,1,0,false
2104,2104,45,50,A,H,1,0,false
2104,2104,45,50,B,C,0.5,0.5,true
2104,2104,45,50,B,D,0.6,0.4,false
2104,2104,45,50,B,E,1,0,false
2104,2104,45,50,B,F,0.6,0.4,false
2104,2104,45,50,B,G,1,0,false
2104,2104,45,50,B,H,1,0,false
2104,2104,45,50,C,D,0.7,0.3,false
2104,2104,45,50,C,E,1,0,false
2104,2104,45,50,C,F,0.8,0.2,false
2104,2104,45,50,C,G,1,0,false
2104,2104,45,50,C,H,1,0,false
2104,2104,45,50,D,E,1,0,false
2104,2104,45,50,D,F,0.8,0.2,false
2104,2104,45,50,D,G,1,0,false
2104,2104,45,50,D,H,1,0,false
2104,2104,45,50,E,F,0,1,true
2104,2104,45,50,E,G,1,0,false
2104,2104,45,50,E,H,1,0,false
2104,2104,45,50,F,G,1,0,false
2104,2104,45,50,F,H,1,0,false
2104,2104,45,50,G,H,1,0,false
2104,2104,46,51,A,B,1,0,false
2104,2104,46,51,A,C,1,0,false
2104,2104,46,51,A,D,1,0,false
2104,2104,46,51,A,E,1,0,false
2104,2104,46,51,A,F,0.6,0.4,false
2104,2104,46,51,A,G,1,0,false
2104,2104,46,51,A,H,1,0,false
2104,2104,46,51,B,C,1,0,false
2104,2104,46,51,B,D,0.8,0.2,false
2104,2104,46,51,B,E,1,0,false
2104,2104,46,51,B,F,0,1,true
2104,2104,46,51,B,G,1,0,false
2104,2104,46,51,B,H,1,0,false
2104,2104,46,51,C,D,0.1,0.9,true
2104,2104,46,51,C,E,1,0,false
2104,2104,46,51,C,F,0,1,true
2104,2104,46,51,C,G,1,0,false
2104,2104,46,51,C,H,1,0,false
2104,2104,46,51,D,E,1,0,false
2104,2104,46,51,D,F,0,1,true
2104,2104,46,51,D,G,1,0,false
2104,2104,46,51,D,H,1,0,false
2104,2104,46,51,E,F,0,1,true
2104,2104,46,51,E,G,0.7,0.3,false
2104,2104,46,51,E,H,1,0,false
2104,2104,46,51,F,G,1,0,false
2104,2104,46,51,F,H,1,0,false
2104,2104,46,51,G,H,1,0,false
2104,2104,47,52,A,B,1,0,false
2104,2104,47,52,A,C,1,0,false
2104,2104,47,52,A,D,1,0,false
2104,2104,47,52,A,E,1,0,false
2104,2104,47,52,A,F,1,0,false
2104,2104,47,52,A,G,1,0,false
2104,2104,47,52,A,H,1,0,false
2104,2104,47,52,B,C,1,0,false
2104,2104,47,52,B,D,0.9,0.1,false
2104,2104,47,52,B,E,1,0,false
2104,2104,47,52,B,F,1,0,false
2104,2104,47,52,B,G,1,0,false
2104,2104,47,52,B,H,1,0,false
2104,2104,47,52,C,D,0,1,true
2104,2104,47,52,C,E,0.9,0.1,false
2104,2104,47,52,C,F,0.4,0.6,true
2104,2104,47,52,C,G,1,0,false
2104,2104,47,52,C,H,1,0,false
2104,2104,47,52,D,E,1,0,false
2104,2104,47,52,D,F,1,0,false
2104,2104,47,52,D,G,1,0,false
2104,2104,47,52,D,H,1,0,false
2104,2104,47,52,E,F,0.1,0.9,true
2104,2104,47,52,E,G,0.9,0.1,false
2104,2104,47,52,E,H,0.7,0.3,false
2104,2104,47,52,F,G,1,0,false
2104,2104,47,52,F,H,1,0,false
2104,2104,47,52,G,H,0.6,0.4,false
2104,2104,48,53,A,B,1,0,false
2104,2104,48,53,A,C,1,0,false
2104,2104,48,53,A,D,1,0,false
2104,2104,48,53,A,E,1,0,false
2104,2104,48,53,A,F,1,0,false
2104,2104,48,53,A,G,1,0,false
2104,2104,48,53,A,H,1,0,false
2104,2104,48,53,B,C,0.5,0.5,true
2104,2104,48,53,B,D,0.7,0.3,false
2104,2104,48,53,B,E,0.4,0.6,true
2104,2104,48,53,B,F,0.9,0.1,false
2104,2104,48,53,B,G,1,0,false
2104,2104,48,53,B,H,1,0,false
2104,2104,48,53,C,D,0.5,0.5,true
2104,2104,48,53,C,E,0,1,true
2104,2104,48,53,C,F,0.2,0.8,true
2104,2104,48,53,C,G,1,0,false
2104,2104,48,53,C,H,1,0,false
2104,2104,48,53,D,E,0,1,true
2104,2104,48,53,D,F,0.9,0.1,false
2104,2104,48,53,D,G,1,0,false
2104,2104,48,53,D,H,1,0,false
2104,2104,48,53,E,F,1,0,false
2104,2104,48,53,E,G,1,0,false
2104,2104,48,53,E,H,1,0,false
2104,2104,48,53,F,G,1,0,false
2104,2104,48,53,F,H,1,0,false
2104,2104,48,53,G,H,0.3,0.7,true
2104,2104,49,54,A,B,0.8,0.2,false
2104,2104,49,54,A,C,1,0,false
2104,2104,49,54,A,D,1,0,false
2104,2104,49,54,A,E,1,0,false
2104,2104,49,54,A,F,1,0,false
2104,2104,49,54,A,G,1,0,false
2104,2104,49,54,A,H,1,0,false
2104,2104,49,54,B,C,1,0,false
2104,2104,49,54,B,D,1,0,false
2104,2104,49,54,B,E,1,0,false
2104,2104,49,54,B,F,1,0,false
2104,2104,49,54,B,G,1,0,false
2104,2104,49,54,B,H,1,0,false
2104,2104,49,54,C,D,1,0,false
2104,2104,49,54,C,E,1,0,false
2104,2104,49,54,C,F,1,0,false
2104,2104,49,54,C,G,1,0,false
2104,2104,49,54,C,H,1,0,false
2104,2104,49,54,D,E,1,0,false
2104,2104,49,54,D,F,1,0,false
2104,2104,49,54,D,G,0.2,0.8,true
2104,2104,49,54,D,H,1,0,false
2104,2104,49,54,E,F,0.2,0.8,true
2104,2104,49,54,E,G,0,1,true
2104,2104,49,54,E,H,1,0,false
2104,2104,49,54,F,G,0,1,true
2104,2104,49,54,F,H,1,0,false
2104,2104,49,54,G,H,1,0,false
2104,2104,50,55,A,B,1,0,false
2104,2104,50,55,A,C,1,0,false
2104,2104,50,55,A,D,1,0,false
2104,2104,50,55,A,E,1,0,false
2104,2104,50,55,A,F,1,0,false
2104,2104,50,55,A,G,1,0,false
2104,2104,50,55,A,H,1,0,false
2104,2104,50,55,B,C,1,0,false
2104,2104,50,55,B,D,1,0,false
2104,2104,50,55,B,E,1,0,false
2104,2104,50,55,B,F,1,0,false
2104,2104,50,55,B,G,1,0,false
2104,2104,50,55,B,H,1,0,false
2104,2104,50,55,C,D,1,0,false
2104,2104,50,55,C,E,1,0,false
2104,2104,50,55,C,F,1,0,false
2104,2104,50,55,C,G,1,0,false
2104,2104,50,55,C,H,1,0,false
2104,2104,50,55,D,E,0.4,0.6,true
2104,2104,50,55,D,F,1,0,false
2104,2104,50,55,D,G,0.5,0.5,true
2104,2104,50,55,D,H,1,0,false
2104,2104,50,55,E,F,0.7,0.3,false
2104,2104,50,55,E,G,0.5,0.5,true
2104,2104,50,55,E,H,1,0,false
2104,2104,50,55,F,G,0,1,true
2104,2104,50,55,F,H,0.9,0.1,false
2104,2104,50,55,G,H,1,0,false
2104,2104,51,56,A,B,1,0,false
2104,2104,51,56,A,C,1,0,false
2104,2104,51,56,A,D,1,0,false
2104,2104,51,56,A,E,1,0,false
2104,2104,51,56,A,F,1,0,false
2104,2104,51,56,A,G,1,0,false
2104,2104,51,56,A,H,1,0,false
2104,2104,51,56,B,C,1,0,false
2104,2104,51,56,B,D,1,0,false
2104,2104,51,56,B,E,1,0,false
2104,2104,51,56,B,F,1,0,false
2104,2104,51,56,B,G,1,0,false
2104,2104,51,56,B,H,1,0,false
2104,2104,51,56,C,D,0,1,true
2104,2104,51,56,C,E,0.2,0.8,true
2104,2104,51,56,C,F,1,0,false
2104,2104,51,56,C,G,1,0,false
2104,2104,51,56,C,H,1,0,false
2104,2104,51,56,D,E,0.2,0.8,true
2104,2104,51,56,D,F,1,0,false
2104,2104,51,56,D,G,1,0,false
2104,2104,51,56,D,H,1,0,false
2104,2104,51,56,E,F,1,0,false
2104,2104,51,56,E,G,1,0,false
2104,2104,51,56,E,H,1,0,false
2104,2104,51,56,F,G,0.7,0.3,false
2104,2104,51,56,F,H,0.9,0.1,false
2104,2104,51,56,G,H,0.3,0.7,true
2104,2104,52,57,A,B,1,0,false
2104,2104,52,57,A,C,1,0,false
2104,2104,52,57,A,D,1,0,false
2104,2104,52,57,A,E,1,0,false
2104,2104,52,57,A,F,1,0,false
2104,2104,52,57,A,G,1,0,false
2104,2104,52,57,A,H,1,0,false
2104,2104,52,57,B,C,1,0,false
2104,2104,52,57,B,D,1,0,false
2104,2104,52,57,B,E,0,1,true
2104,2104,52,57,B,F,1,0,false
2104,2104,52,57,B,G,1,0,false
2104,2104,52,57,B,H,1,0,false
2104,2104,52,57,C,D,0.9,0.1,false
2104,2104,52,57,C,E,0,1,true
2104,2104,52,57,C,F,1,0,false
2104,2104,52,57,C,G,1,0,false
2104,2104,52,57,C,H,1,0,false
2104,2104,52,57,D,E,0,1,true
2104,2104,52,57,D,F,1,0,false
2104,2104,52,57,D,G,1,0,false
2104,2104,52,57,D,H,1,0,false
2104,2104,52,57,E,F,1,0,false
2104,2104,52,57,E,G,1,0,false
2104,2104,52,57,E,H,1,0,false
2104,2104,52,57,F,G,1,0,false
2104,2104,52,57,F,H,0.6,0.4,false
2104,2104,52,57,G,H,0,1,true
2104,2104,53,59,A,B,0.3,0.7,true
2104,2104,53,59,A,C,0.9,0.1,false
2104,2104,53,59,A,D,0.1,0.9,true
2104,2104,53,59,A,E,1,0,false
2104,2104,53,59,A,F,1,0,false
2104,2104,53,59,A,G,1,0,false
2104,2104,53,59,A,H,1,0,false
2104,2104,53,59,B,C,1,0,false
2104,2104,53,59,B,D,0.7,0.3,false
2104,2104,53,59,B,E,1,0,false
2104,2104,53,59,B,F,1,0,false
2104,2104,53,59,B,G,1,0,false
2104,2104,53,59,B,H,1,0,false
2104,2104,53,59,C,D,0.1,0.9,true
2104,2104,53,59,C,E,1,0,false
2104,2104,53,59,C,F,1,0,false
2104,2104,53,59,C,G,1,0,false
2104,2104,53,59,C,H,1,0,false
2104,2104,53,59,D,E,1,0,false
2104,2104,53,59,D,F,1,0,false
2104,2104,53,59,D,G,1,0,false
2104,2104,53,59,D,H,1,0,false
2104,2104,53,59,E,F,0,1,true
2104,2104,53,59,E,G,1,0,false
2104,2104,53,59,E,H,1,0,false
2104,2104,53,59,F,G,1,0,false
2104,2104,53,59,F,H,1,0,false
2104,2104,53,59,G,H,1,0,false
2104,2104,54,60,A,B,1,0,false
2104,2104,54,60,A,C,1,0,false
2104,2104,54,60,A,D,1,0,false
2104,2104,54,60,A,E,1,0,false
2104,2104,54,60,A,F,1,0,false
2104,2104,54,60,A,G,1,0,false
2104,2104,54,60,A,H,1,0,false
2104,2104,54,60,B,C,1,0,false
2104,2104,54,60,B,D,0,1,true
2104,2104,54,60,B,E,1,0,false
2104,2104,54,60,B,F,0.6,0.4,false
2104,2104,54,60,B,G,1,0,false
2104,2104,54,60,B,H,0.9,0.1,false
2104,2104,54,60,C,D,0,1,true
2104,2104,54,60,C,E,0.3,0.7,true
2104,2104,54,60,C,F,0,1,true
2104,2104,54,60,C,G,0.4,0.6,true
2104,2104,54,60,C,H,0.4,0.6,true
2104,2104,54,60,D,E,1,0,false
2104,2104,54,60,D,F,1,0,false
2104,2104,54,60,D,G,1,0,false
2104,2104,54,60,D,H,1,0,false
2104,2104,54,60,E,F,0,1,true
2104,2104,54,60,E,G,0.6,0.4,false
2104,2104,54,60,E,H,0.8,0.2,false
2104,2104,54,60,F,G,0.9,0.1,false
2104,2104,54,60,F,H,0.6,0.4,false
2104,2104,54,60,G,H,0.4,0.6,true
2104,2104,55,61,A,B,1,0,false
2104,2104,55,61,A,C,1,0,false
2104,2104,55,61,A,D,1,0,false
2104,2104,55,61,A,E,1,0,false
2104,2104,55,61,A,F,1,0,false
2104,2104,55,61,A,G,1,0,false
2104,2104,55,61,A,H,1,0,false
2104,2104,55,61,B,C,1,0,false
2104,2104,55,61,B,D,0.9,0.1,false
2104,2104,55,61,B,E,1,0,false
2104,2104,55,61,B,F,1,0,false
2104,2104,55,61,B,G,1,0,false
2104,2104,55,61,B,H,1,0,false
2104,2104,55,61,C,D,0.3,0.7,true
2104,2104,55,61,C,E,0,1,true
2104,2104,55,61,C,F,0.7,0.3,false
2104,2104,55,61,C,G,0.6,0.4,false
2104,2104,55,61,C,H,0.9,0.1,false
2104,2104,55,61,D,E,0.3,0.7,true
2104,2104,55,61,D,F,1,0,false
2104,2104,55,61,D,G,1,0,false
2104,2104,55,61,D,H,1,0,false
2104,2104,55,61,E,F,1,0,false
2104,2104,55,61,E,G,1,0,false
2104,2104,55,61,E,H,1,0,false
2104,2104,55,61,F,G,0.5,0.5,true
2104,2104,55,61,F,H,0.4,0.6,true
2104,2104,55,61,G,H,0.3,0.7,true
2104,2104,56,62,A,B,1,0,false
2104,2104,56,62,A,C,1,0,false
2104,2104,56,62,A,D,0.2,0.8,true
2104,2104,56,62,A,E,1,0,false
2104,2104,56,62,A,F,1,0,false
2104,2104,56,62,A,G,1,0,false
2104,2104,56,62,A,H,1,0,false
2104,2104,56,62,B,C,0.5,0.5,true
2104,2104,56,62,B,D,0,1,true
2104,2104,56,62,B,E,0.5,0.5,true
2104,2104,56,62,B,F,0,1,true
2104,2104,56,62,B,G,1,0,false
2104,2104,56,62,B,H,1,0,false
2104,2104,56,62,C,D,0,1,true
2104,2104,56,62,C,E,0.9,0.1,false
2104,2104,56,62,C,F,0,1,true
2104,2104,56,62,C,G,1,0,false
2104,2104,56,62,C,H,1,0,false
2104,2104,56,62,D,E,1,0,false
2104,2104,56,62,D,F,1,0,false
2104,2104,56,62,D,G,1,0,false
2104,2104,56,62,D,H,1,0,false
2104,2104,56,62,E,F,0,1,true
2104,2104,56,62,E,G,1,0,false
2104,2104,56,62,E,H,1,0,false
2104,2104,56,62,F,G,1,0,false
2104,2104,56,62,F,H,1,0,false
2104,2104,56,62,G,H,1,0,false
2104,2104,57,63,A,B,1,0,false
2104,2104,57,63,A,C,1,0,false
2104,2104,57,63,A,D,1,0,false
2104,2104,57,63,A,E,1,0,false
2104,2104,57,63,A,F,1,0,false
2104,2104,57,63,A,G,1,0,false
2104,2104,57,63,A,H,1,0,false
2104,2104,57,63,B,C,1,0,false
2104,2104,57,63,B,D,0.3,0.7,true
2104,2104,57,63,B,E,1,0,false
2104,2104,57,63,B,F,1,0,false
2104,2104,57,63,B,G,1,0,false
2104,2104,57,63,B,H,1,0,false
2104,2104,57,63,C,D,0,1,true
2104,2104,57,63,C,E,0.9,0.1,false
2104,2104,57,63,C,F,1,0,false
2104,2104,57,63,C,G,1,0,false
2104,2104,57,63,C,H,1,0,false
2104,2104,57,63,D,E,1,0,false
2104,2104,57,63,D,F,1,0,false
2104,2104,57,63,D,G,1,0,false
2104,2104,57,63,D,H,1,0,false
2104,2104,57,63,E,F,1,0,false
2104,2104,57,63,E,G,1,0,false
2104,2104,57,63,E,H,1,0,false
2104,2104,57,63,F,G,0.5,0.5,true
2104,2104,57,63,F,H,1,0,false
2104,2104,57,63,G,H,1,0,false
2104,2104,58,64,A,B,1,0,false
2104,2104,58,64,A,C,1,0,false
2104,2104,58,64,A,D,1,0,false
2104,2104,58,64,A,E,1,0,false
2104,2104,58,64,A,F,1,0,false
2104,2104,58,64,A,G,1,0,false
2104,2104,58,64,A,H,1,0,false
2104,2104,58,64,B,C,0.4,0.6,true
2104,2104,58,64,B,D,0,1,true
2104,2104,58,64,B,E,0.3,0.7,true
2104,2104,58,64,B,F,0.9,0.1,false
2104,2104,58,64,B,G,0.8,0.2,false
2104,2104,58,64,B,H,0.1,0.9,true
2104,2104,58,64,C,D,0.1,0.9,true
2104,2104,58,64,C,E,0.9,0.1,false
2104,2104,58,64,C,F,0.9,0.1,false
2104,2104,58,64,C,G,1,0,false
2104,2104,58,64,C,H,0.6,0.4,false
2104,2104,58,64,D,E,1,0,false
2104,2104,58,64,D,F,1,0,false
2104,2104,58,64,D,G,1,0,false
2104,2104,58,64,D,H,1,0,false
2104,2104,58,64,E,F,1,0,false
2104,2104,58,64,E,G,0.8,0.2,false
2104,2104,58,64,E,H,0.2,0.8,true
2104,2104,58,64,F,G,0.5,0.5,true
2104,2104,58,64,F,H,0,1,true
2104,2104,58,64,G,H,0,1,true
2104,2104,59,65,A,B,0,1,true
2104,2104,59,65,A,C,0.7,0.3,false
2104,2104,59,65,A,D,0.8,0.2,false
2104,2104,59,65,A,E,0.5,0.5,true
2104,2104,59,65,A,F,1,0,false
2104,2104,59,65,A,G,1,0,false
2104,2104,59,65,A,H,1,0,false
2104,2104,59,65,B,C,1,0,false
2104,2104,59,65,B,D,1,0,false
2104,2104,59,65,B,E,1,0,false
2104,2104,59,65,B,F,1,0,false
2104,2104,59,65,B,G,1,0,false
2104,2104,59,65,B,H,1,0,false
2104,2104,59,65,C,D,0.6,0.4,false
2104,2104,59,65,C,E,0.5,0.5,true
